date,office_name,office_code,fuel_type,registrations
2019-09-01,Balrampur,UP47,Electric(Bov),87
2019-04-01,Bandarto,UP90,Electric(Bov),51
2019-08-01,Bandarto,UP90,Electric(Bov),42
2019-12-01,Bandarto,UP90,Electric(Bov),64
2019-02-01,Bandarto,UP90,Electric(Bov),57
2019-01-01,Bandarto,UP90,Electric(Bov),97
2019-07-01,Bandarto,UP90,Electric(Bov),91
2019-06-01,Bandarto,UP90,Electric(Bov),46
2019-03-01,Bandarto,UP90,Electric(Bov),42
2019-05-01,Bandarto,UP90,Electric(Bov),49
2019-11-01,Bandarto,UP90,Electric(Bov),84
2019-10-01,Bandarto,UP90,Electric(Bov),53
2019-09-01,Bandarto,UP90,Electric(Bov),73
2019-04-01,Barabanki Arto,UP41,Electric(Bov),16
2019-08-01,Barabanki Arto,UP41,Electric(Bov),29
2019-12-01,Barabanki Arto,UP41,Electric(Bov),40
2019-02-01,Barabanki Arto,UP41,Electric(Bov),32
2019-01-01,Barabanki Arto,UP41,Electric(Bov),38
2019-07-01,Barabanki Arto,UP41,Electric(Bov),22
2019-06-01,Barabanki Arto,UP41,Electric(Bov),20
2019-03-01,Barabanki Arto,UP41,Electric(Bov),13
2019-05-01,Barabanki Arto,UP41,Electric(Bov),18
2019-11-01,Barabanki Arto,UP41,Electric(Bov),40
2019-10-01,Barabanki Arto,UP41,Electric(Bov),24
2019-09-01,Barabanki Arto,UP41,Electric(Bov),26
2019-04-01,Bareilly,UP25,Electric(Bov),81
2019-08-01,Bareilly,UP25,Electric(Bov),183
2019-12-01,Bareilly,UP25,Electric(Bov),139
2019-02-01,Bareilly,UP25,Electric(Bov),86
2019-01-01,Bareilly,UP25,Electric(Bov),105
2019-07-01,Bareilly,UP25,Electric(Bov),149
2019-06-01,Bareilly,UP25,Electric(Bov),118
2019-03-01,Bareilly,UP25,Electric(Bov),63
2019-05-01,Bareilly,UP25,Electric(Bov),123
2019-11-01,Bareilly,UP25,Electric(Bov),210
2019-10-01,Bareilly,UP25,Electric(Bov),210
2019-09-01,Bareilly,UP25,Electric(Bov),198
2019-04-01,Basti Rto,UP51,Electric(Bov),4
2019-08-01,Basti Rto,UP51,Electric(Bov),4
2019-12-01,Basti Rto,UP51,Electric(Bov),13
2019-02-01,Basti Rto,UP51,Electric(Bov),14
2019-01-01,Basti Rto,UP51,Electric(Bov),13
2019-07-01,Basti Rto,UP51,Electric(Bov),1
2019-06-01,Basti Rto,UP51,Electric(Bov),4
2019-03-01,Basti Rto,UP51,Electric(Bov),15
2019-05-01,Basti Rto,UP51,Electric(Bov),7
2019-11-01,Basti Rto,UP51,Electric(Bov),5
2019-10-01,Basti Rto,UP51,Electric(Bov),1
2019-09-01,Basti Rto,UP51,Electric(Bov),3
2019-04-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),20
2019-08-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),7
2019-12-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),8
2019-02-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),11
2019-01-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),15
2019-07-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),3
2019-06-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),5
2019-03-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),20
2019-05-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),9
2019-11-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),19
2019-10-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),7
2019-09-01,Bhadohi(Sant Ravidas Nagar),UP66,Electric(Bov),11
2019-04-01,Bijnor,UP20,Electric(Bov),35
2019-08-01,Bijnor,UP20,Electric(Bov),40
2019-12-01,Bijnor,UP20,Electric(Bov),118
2019-02-01,Bijnor,UP20,Electric(Bov),63
2019-01-01,Bijnor,UP20,Electric(Bov),67
2019-07-01,Bijnor,UP20,Electric(Bov),31
2019-06-01,Bijnor,UP20,Electric(Bov),59
2019-03-01,Bijnor,UP20,Electric(Bov),65
2019-05-01,Bijnor,UP20,Electric(Bov),41
2019-11-01,Bijnor,UP20,Electric(Bov),45
2019-10-01,Bijnor,UP20,Electric(Bov),35
2019-09-01,Bijnor,UP20,Electric(Bov),58
2019-04-01,Bulandshahar,UP13,Electric(Bov),69
2019-08-01,Bulandshahar,UP13,Electric(Bov),141
2019-12-01,Bulandshahar,UP13,Electric(Bov),70
2019-02-01,Bulandshahar,UP13,Electric(Bov),76
2019-01-01,Bulandshahar,UP13,Electric(Bov),85
2019-07-01,Bulandshahar,UP13,Electric(Bov),76
2019-06-01,Bulandshahar,UP13,Electric(Bov),39
2019-03-01,Bulandshahar,UP13,Electric(Bov),71
2019-05-01,Bulandshahar,UP13,Electric(Bov),97
2019-11-01,Bulandshahar,UP13,Electric(Bov),108
2019-10-01,Bulandshahar,UP13,Electric(Bov),62
2019-09-01,Bulandshahar,UP13,Electric(Bov),95
2019-04-01,Chandauli,UP67,Electric(Bov),19
2019-08-01,Chandauli,UP67,Electric(Bov),67
2019-12-01,Chandauli,UP67,Electric(Bov),68
2019-02-01,Chandauli,UP67,Electric(Bov),36
2019-01-01,Chandauli,UP67,Electric(Bov),22
2019-07-01,Chandauli,UP67,Electric(Bov),53
2019-06-01,Chandauli,UP67,Electric(Bov),30
2019-03-01,Chandauli,UP67,Electric(Bov),46
2019-05-01,Chandauli,UP67,Electric(Bov),33
2019-11-01,Chandauli,UP67,Electric(Bov),85
2019-10-01,Chandauli,UP67,Electric(Bov),79
2019-09-01,Chandauli,UP67,Electric(Bov),65
2019-04-01,Chitrakoot,UP96,Electric(Bov),13
2019-08-01,Chitrakoot,UP96,Electric(Bov),27
2019-12-01,Chitrakoot,UP96,Electric(Bov),67
2019-02-01,Chitrakoot,UP96,Electric(Bov),21
2019-01-01,Chitrakoot,UP96,Electric(Bov),37
2019-07-01,Chitrakoot,UP96,Electric(Bov),23
2019-06-01,Chitrakoot,UP96,Electric(Bov),25
2019-03-01,Chitrakoot,UP96,Electric(Bov),32
2019-05-01,Chitrakoot,UP96,Electric(Bov),17
2019-11-01,Chitrakoot,UP96,Electric(Bov),48
2019-10-01,Chitrakoot,UP96,Electric(Bov),32
2019-09-01,Chitrakoot,UP96,Electric(Bov),42
2019-04-01,Deoria,UP52,Electric(Bov),33
2019-08-01,Deoria,UP52,Electric(Bov),56
2019-12-01,Deoria,UP52,Electric(Bov),60
2019-02-01,Deoria,UP52,Electric(Bov),44
2019-01-01,Deoria,UP52,Electric(Bov),59
2019-07-01,Deoria,UP52,Electric(Bov),86
2019-06-01,Deoria,UP52,Electric(Bov),36
2019-03-01,Deoria,UP52,Electric(Bov),47
2019-05-01,Deoria,UP52,Electric(Bov),48
2019-11-01,Deoria,UP52,Electric(Bov),67
2019-10-01,Deoria,UP52,Electric(Bov),98
2019-09-01,Deoria,UP52,Electric(Bov),83
2019-04-01,Etah,UP82,Electric(Bov),3
2019-08-01,Etah,UP82,Electric(Bov),2
2019-12-01,Etah,UP82,Electric(Bov),1
2019-02-01,Etah,UP82,Electric(Bov),1
2019-01-01,Etah,UP82,Electric(Bov),18
2019-07-01,Etah,UP82,Electric(Bov),1
2019-06-01,Etah,UP82,Electric(Bov),1
2019-03-01,Etah,UP82,Electric(Bov),1
2019-11-01,Etah,UP82,Electric(Bov),2
2019-10-01,Etah,UP82,Electric(Bov),3
2019-09-01,Etah,UP82,Electric(Bov),3
2019-04-01,Etawah,UP75,Electric(Bov),15
2019-08-01,Etawah,UP75,Electric(Bov),20
2019-12-01,Etawah,UP75,Electric(Bov),19
2019-02-01,Etawah,UP75,Electric(Bov),9
2019-01-01,Etawah,UP75,Electric(Bov),29
2019-07-01,Etawah,UP75,Electric(Bov),54
2019-06-01,Etawah,UP75,Electric(Bov),11
2019-03-01,Etawah,UP75,Electric(Bov),21
2019-05-01,Etawah,UP75,Electric(Bov),13
2019-11-01,Etawah,UP75,Electric(Bov),13
2019-10-01,Etawah,UP75,Electric(Bov),14
2019-09-01,Etawah,UP75,Electric(Bov),16
2019-04-01,Farrukhabad,UP76,Electric(Bov),3
2019-08-01,Farrukhabad,UP76,Electric(Bov),3
2019-12-01,Farrukhabad,UP76,Electric(Bov),18
2019-02-01,Farrukhabad,UP76,Electric(Bov),15
2019-01-01,Farrukhabad,UP76,Electric(Bov),24
2019-07-01,Farrukhabad,UP76,Electric(Bov),4
2019-06-01,Farrukhabad,UP76,Electric(Bov),9
2019-03-01,Farrukhabad,UP76,Electric(Bov),7
2019-05-01,Farrukhabad,UP76,Electric(Bov),6
2019-11-01,Farrukhabad,UP76,Electric(Bov),11
2019-10-01,Farrukhabad,UP76,Electric(Bov),7
2019-09-01,Farrukhabad,UP76,Electric(Bov),15
2019-04-01,Fathehpur,UP71,Electric(Bov),81
2019-08-01,Fathehpur,UP71,Electric(Bov),79
2019-12-01,Fathehpur,UP71,Electric(Bov),77
2019-02-01,Fathehpur,UP71,Electric(Bov),56
2019-01-01,Fathehpur,UP71,Electric(Bov),104
2019-07-01,Fathehpur,UP71,Electric(Bov),97
2019-06-01,Fathehpur,UP71,Electric(Bov),67
2019-03-01,Fathehpur,UP71,Electric(Bov),63
2019-05-01,Fathehpur,UP71,Electric(Bov),55
2019-11-01,Fathehpur,UP71,Electric(Bov),70
2019-10-01,Fathehpur,UP71,Electric(Bov),39
2019-09-01,Fathehpur,UP71,Electric(Bov),36
2019-04-01,Ferozabad,UP83,Electric(Bov),45
2019-08-01,Ferozabad,UP83,Electric(Bov),27
2019-12-01,Ferozabad,UP83,Electric(Bov),38
2019-02-01,Ferozabad,UP83,Electric(Bov),21
2019-01-01,Ferozabad,UP83,Electric(Bov),34
2019-07-01,Ferozabad,UP83,Electric(Bov),55
2019-06-01,Ferozabad,UP83,Electric(Bov),40
2019-03-01,Ferozabad,UP83,Electric(Bov),53
2019-05-01,Ferozabad,UP83,Electric(Bov),45
2019-11-01,Ferozabad,UP83,Electric(Bov),37
2019-10-01,Ferozabad,UP83,Electric(Bov),61
2019-09-01,Ferozabad,UP83,Electric(Bov),37
2019-04-01,Ghaziabad,UP14,Electric(Bov),141
2019-08-01,Ghaziabad,UP14,Electric(Bov),156
2019-12-01,Ghaziabad,UP14,Electric(Bov),225
2019-02-01,Ghaziabad,UP14,Electric(Bov),147
2019-01-01,Ghaziabad,UP14,Electric(Bov),94
2019-07-01,Ghaziabad,UP14,Electric(Bov),134
2019-06-01,Ghaziabad,UP14,Electric(Bov),143
2019-03-01,Ghaziabad,UP14,Electric(Bov),103
2019-05-01,Ghaziabad,UP14,Electric(Bov),127
2019-11-01,Ghaziabad,UP14,Electric(Bov),291
2019-10-01,Ghaziabad,UP14,Electric(Bov),255
2019-09-01,Ghaziabad,UP14,Electric(Bov),159
2019-04-01,Ghazipur,UP61,Electric(Bov),11
2019-08-01,Ghazipur,UP61,Electric(Bov),14
2019-12-01,Ghazipur,UP61,Electric(Bov),35
2019-02-01,Ghazipur,UP61,Electric(Bov),35
2019-01-01,Ghazipur,UP61,Electric(Bov),77
2019-07-01,Ghazipur,UP61,Electric(Bov),24
2019-06-01,Ghazipur,UP61,Electric(Bov),21
2019-03-01,Ghazipur,UP61,Electric(Bov),66
2019-05-01,Ghazipur,UP61,Electric(Bov),18
2019-11-01,Ghazipur,UP61,Electric(Bov),15
2019-10-01,Ghazipur,UP61,Electric(Bov),16
2019-09-01,Ghazipur,UP61,Electric(Bov),41
2019-04-01,Gonda,UP43,Electric(Bov),19
2019-08-01,Gonda,UP43,Electric(Bov),40
2019-12-01,Gonda,UP43,Electric(Bov),44
2019-02-01,Gonda,UP43,Electric(Bov),49
2019-01-01,Gonda,UP43,Electric(Bov),38
2019-07-01,Gonda,UP43,Electric(Bov),41
2019-06-01,Gonda,UP43,Electric(Bov),22
2019-03-01,Gonda,UP43,Electric(Bov),37
2019-05-01,Gonda,UP43,Electric(Bov),27
2019-11-01,Gonda,UP43,Electric(Bov),60
2019-10-01,Gonda,UP43,Electric(Bov),62
2019-09-01,Gonda,UP43,Electric(Bov),47
2019-04-01,Gorakhpur Rto,UP53,Electric(Bov),140
2019-08-01,Gorakhpur Rto,UP53,Electric(Bov),174
2019-12-01,Gorakhpur Rto,UP53,Electric(Bov),113
2019-02-01,Gorakhpur Rto,UP53,Electric(Bov),109
2019-01-01,Gorakhpur Rto,UP53,Electric(Bov),100
2019-07-01,Gorakhpur Rto,UP53,Electric(Bov),149
2019-06-01,Gorakhpur Rto,UP53,Electric(Bov),96
2019-03-01,Gorakhpur Rto,UP53,Electric(Bov),104
2019-05-01,Gorakhpur Rto,UP53,Electric(Bov),91
2019-11-01,Gorakhpur Rto,UP53,Electric(Bov),123
2019-10-01,Gorakhpur Rto,UP53,Electric(Bov),99
2019-09-01,Gorakhpur Rto,UP53,Electric(Bov),160
2019-04-01,Hamirpur(Up),UP91,Electric(Bov),6
2019-08-01,Hamirpur(Up),UP91,Electric(Bov),38
2019-12-01,Hamirpur(Up),UP91,Electric(Bov),32
2019-02-01,Hamirpur(Up),UP91,Electric(Bov),10
2019-01-01,Hamirpur(Up),UP91,Electric(Bov),18
2019-07-01,Hamirpur(Up),UP91,Electric(Bov),41
2019-06-01,Hamirpur(Up),UP91,Electric(Bov),17
2019-03-01,Hamirpur(Up),UP91,Electric(Bov),13
2019-05-01,Hamirpur(Up),UP91,Electric(Bov),8
2019-11-01,Hamirpur(Up),UP91,Electric(Bov),35
2019-10-01,Hamirpur(Up),UP91,Electric(Bov),27
2019-09-01,Hamirpur(Up),UP91,Electric(Bov),37
2019-04-01,Hapur,UP37,Electric(Bov),6
2019-08-01,Hapur,UP37,Electric(Bov),13
2019-12-01,Hapur,UP37,Electric(Bov),8
2019-02-01,Hapur,UP37,Electric(Bov),17
2019-01-01,Hapur,UP37,Electric(Bov),27
2019-07-01,Hapur,UP37,Electric(Bov),10
2019-06-01,Hapur,UP37,Electric(Bov),19
2019-03-01,Hapur,UP37,Electric(Bov),16
2019-05-01,Hapur,UP37,Electric(Bov),14
2019-11-01,Hapur,UP37,Electric(Bov),22
2019-10-01,Hapur,UP37,Electric(Bov),22
2019-09-01,Hapur,UP37,Electric(Bov),19
2019-04-01,Hardoi,UP30,Electric(Bov),74
2019-08-01,Hardoi,UP30,Electric(Bov),113
2019-12-01,Hardoi,UP30,Electric(Bov),130
2019-02-01,Hardoi,UP30,Electric(Bov),95
2019-01-01,Hardoi,UP30,Electric(Bov),153
2019-07-01,Hardoi,UP30,Electric(Bov),164
2019-06-01,Hardoi,UP30,Electric(Bov),143
2019-03-01,Hardoi,UP30,Electric(Bov),97
2019-05-01,Hardoi,UP30,Electric(Bov),138
2019-11-01,Hardoi,UP30,Electric(Bov),127
2019-10-01,Hardoi,UP30,Electric(Bov),105
2019-09-01,Hardoi,UP30,Electric(Bov),152
2019-04-01,Hathras,UP86,Electric(Bov),12
2019-08-01,Hathras,UP86,Electric(Bov),9
2019-12-01,Hathras,UP86,Electric(Bov),21
2019-02-01,Hathras,UP86,Electric(Bov),15
2019-01-01,Hathras,UP86,Electric(Bov),14
2019-07-01,Hathras,UP86,Electric(Bov),9
2019-06-01,Hathras,UP86,Electric(Bov),10
2019-03-01,Hathras,UP86,Electric(Bov),22
2019-05-01,Hathras,UP86,Electric(Bov),14
2019-11-01,Hathras,UP86,Electric(Bov),9
2019-10-01,Hathras,UP86,Electric(Bov),14
2019-09-01,Hathras,UP86,Electric(Bov),8
2019-04-01,Jaunpur,UP62,Electric(Bov),58
2019-08-01,Jaunpur,UP62,Electric(Bov),38
2019-12-01,Jaunpur,UP62,Electric(Bov),39
2019-02-01,Jaunpur,UP62,Electric(Bov),61
2019-01-01,Jaunpur,UP62,Electric(Bov),116
2019-07-01,Jaunpur,UP62,Electric(Bov),57
2019-06-01,Jaunpur,UP62,Electric(Bov),36
2019-03-01,Jaunpur,UP62,Electric(Bov),169
2019-05-01,Jaunpur,UP62,Electric(Bov),45
2019-11-01,Jaunpur,UP62,Electric(Bov),46
2019-10-01,Jaunpur,UP62,Electric(Bov),62
2019-09-01,Jaunpur,UP62,Electric(Bov),50
2019-04-01,Jhansirto,UP93,Electric(Bov),1
2019-08-01,Jhansirto,UP93,Electric(Bov),2
2019-02-01,Jhansirto,UP93,Electric(Bov),3
2019-07-01,Jhansirto,UP93,Electric(Bov),2
2019-06-01,Jhansirto,UP93,Electric(Bov),2
2019-03-01,Jhansirto,UP93,Electric(Bov),2
2019-05-01,Jhansirto,UP93,Electric(Bov),2
2019-11-01,Jhansirto,UP93,Electric(Bov),1
2019-10-01,Jhansirto,UP93,Electric(Bov),1
2019-04-01,Jpnagar,UP23,Electric(Bov),19
2019-08-01,Jpnagar,UP23,Electric(Bov),31
2019-12-01,Jpnagar,UP23,Electric(Bov),42
2019-02-01,Jpnagar,UP23,Electric(Bov),33
2019-01-01,Jpnagar,UP23,Electric(Bov),25
2019-07-01,Jpnagar,UP23,Electric(Bov),33
2019-06-01,Jpnagar,UP23,Electric(Bov),21
2019-03-01,Jpnagar,UP23,Electric(Bov),34
2019-05-01,Jpnagar,UP23,Electric(Bov),19
2019-11-01,Jpnagar,UP23,Electric(Bov),51
2019-10-01,Jpnagar,UP23,Electric(Bov),53
2019-09-01,Jpnagar,UP23,Electric(Bov),57
2019-04-01,Kannauj,UP74,Electric(Bov),9
2019-08-01,Kannauj,UP74,Electric(Bov),12
2019-12-01,Kannauj,UP74,Electric(Bov),8
2019-02-01,Kannauj,UP74,Electric(Bov),21
2019-01-01,Kannauj,UP74,Electric(Bov),6
2019-07-01,Kannauj,UP74,Electric(Bov),4
2019-06-01,Kannauj,UP74,Electric(Bov),11
2019-03-01,Kannauj,UP74,Electric(Bov),23
2019-11-01,Kannauj,UP74,Electric(Bov),2
2019-10-01,Kannauj,UP74,Electric(Bov),9
2019-09-01,Kannauj,UP74,Electric(Bov),5
2019-04-01,Kanpur Dehat,UP77,Electric(Bov),3
2019-08-01,Kanpur Dehat,UP77,Electric(Bov),2
2019-12-01,Kanpur Dehat,UP77,Electric(Bov),9
2019-02-01,Kanpur Dehat,UP77,Electric(Bov),2
2019-01-01,Kanpur Dehat,UP77,Electric(Bov),7
2019-07-01,Kanpur Dehat,UP77,Electric(Bov),4
2019-06-01,Kanpur Dehat,UP77,Electric(Bov),2
2019-03-01,Kanpur Dehat,UP77,Electric(Bov),2
2019-05-01,Kanpur Dehat,UP77,Electric(Bov),5
2019-11-01,Kanpur Dehat,UP77,Electric(Bov),5
2019-10-01,Kanpur Dehat,UP77,Electric(Bov),8
2019-09-01,Kanpur Dehat,UP77,Electric(Bov),6
2019-04-01,Kanpur Nagar,UP78,Electric(Bov),323
2019-08-01,Kanpur Nagar,UP78,Electric(Bov),340
2019-12-01,Kanpur Nagar,UP78,Electric(Bov),398
2019-02-01,Kanpur Nagar,UP78,Electric(Bov),356
2019-01-01,Kanpur Nagar,UP78,Electric(Bov),494
2019-07-01,Kanpur Nagar,UP78,Electric(Bov),286
2019-06-01,Kanpur Nagar,UP78,Electric(Bov),384
2019-03-01,Kanpur Nagar,UP78,Electric(Bov),360
2019-05-01,Kanpur Nagar,UP78,Electric(Bov),371
2019-11-01,Kanpur Nagar,UP78,Electric(Bov),471
2019-10-01,Kanpur Nagar,UP78,Electric(Bov),440
2019-09-01,Kanpur Nagar,UP78,Electric(Bov),378
2019-04-01,Kasganj(Kashi Ram Nagar),UP87,Electric(Bov),8
2019-08-01,Kasganj(Kashi Ram Nagar),UP87,Electric(Bov),2
2019-12-01,Kasganj(Kashi Ram Nagar),UP87,Electric(Bov),1
2019-01-01,Kasganj(Kashi Ram Nagar),UP87,Electric(Bov),5
2019-07-01,Kasganj(Kashi Ram Nagar),UP87,Electric(Bov),1
2019-06-01,Kasganj(Kashi Ram Nagar),UP87,Electric(Bov),1
2019-03-01,Kasganj(Kashi Ram Nagar),UP87,Electric(Bov),4
2019-11-01,Kasganj(Kashi Ram Nagar),UP87,Electric(Bov),4
2019-10-01,Kasganj(Kashi Ram Nagar),UP87,Electric(Bov),5
2019-09-01,Kasganj(Kashi Ram Nagar),UP87,Electric(Bov),5
2019-04-01,Kaushambi,UP73,Electric(Bov),2
2019-08-01,Kaushambi,UP73,Electric(Bov),11
2019-12-01,Kaushambi,UP73,Electric(Bov),13
2019-02-01,Kaushambi,UP73,Electric(Bov),2
2019-01-01,Kaushambi,UP73,Electric(Bov),8
2019-07-01,Kaushambi,UP73,Electric(Bov),13
2019-06-01,Kaushambi,UP73,Electric(Bov),6
2019-03-01,Kaushambi,UP73,Electric(Bov),5
2019-05-01,Kaushambi,UP73,Electric(Bov),1
2019-11-01,Kaushambi,UP73,Electric(Bov),4
2019-10-01,Kaushambi,UP73,Electric(Bov),14
2019-09-01,Kaushambi,UP73,Electric(Bov),4
2019-04-01,Lakhimpur Kheri,UP31,Electric(Bov),97
2019-08-01,Lakhimpur Kheri,UP31,Electric(Bov),113
2019-12-01,Lakhimpur Kheri,UP31,Electric(Bov),72
2019-02-01,Lakhimpur Kheri,UP31,Electric(Bov),85
2019-01-01,Lakhimpur Kheri,UP31,Electric(Bov),88
2019-07-01,Lakhimpur Kheri,UP31,Electric(Bov),132
2019-06-01,Lakhimpur Kheri,UP31,Electric(Bov),114
2019-03-01,Lakhimpur Kheri,UP31,Electric(Bov),96
2019-05-01,Lakhimpur Kheri,UP31,Electric(Bov),82
2019-11-01,Lakhimpur Kheri,UP31,Electric(Bov),81
2019-10-01,Lakhimpur Kheri,UP31,Electric(Bov),113
2019-09-01,Lakhimpur Kheri,UP31,Electric(Bov),129
2019-07-01,Lalitpur,UP94,Electric(Bov),1
2019-12-01,Mahanagar Arto Lucknow (Up321),UP321,Electric(Bov),1
2019-04-01,Maharajganj,UP56,Electric(Bov),20
2019-08-01,Maharajganj,UP56,Electric(Bov),4
2019-12-01,Maharajganj,UP56,Electric(Bov),15
2019-02-01,Maharajganj,UP56,Electric(Bov),4
2019-01-01,Maharajganj,UP56,Electric(Bov),4
2019-07-01,Maharajganj,UP56,Electric(Bov),2
2019-06-01,Maharajganj,UP56,Electric(Bov),4
2019-03-01,Maharajganj,UP56,Electric(Bov),6
2019-05-01,Maharajganj,UP56,Electric(Bov),7
2019-11-01,Maharajganj,UP56,Electric(Bov),12
2019-10-01,Maharajganj,UP56,Electric(Bov),6
2019-09-01,Maharajganj,UP56,Electric(Bov),4
2019-04-01,Mahoba,UP95,Electric(Bov),14
2019-08-01,Mahoba,UP95,Electric(Bov),28
2019-12-01,Mahoba,UP95,Electric(Bov),13
2019-02-01,Mahoba,UP95,Electric(Bov),6
2019-01-01,Mahoba,UP95,Electric(Bov),12
2019-07-01,Mahoba,UP95,Electric(Bov),3
2019-06-01,Mahoba,UP95,Electric(Bov),5
2019-03-01,Mahoba,UP95,Electric(Bov),6
2019-05-01,Mahoba,UP95,Electric(Bov),7
2019-11-01,Mahoba,UP95,Electric(Bov),17
2019-10-01,Mahoba,UP95,Electric(Bov),11
2019-09-01,Mahoba,UP95,Electric(Bov),13
2019-04-01,Mainpuri,UP84,Electric(Bov),8
2019-08-01,Mainpuri,UP84,Electric(Bov),20
2019-12-01,Mainpuri,UP84,Electric(Bov),8
2019-02-01,Mainpuri,UP84,Electric(Bov),6
2019-01-01,Mainpuri,UP84,Electric(Bov),12
2019-07-01,Mainpuri,UP84,Electric(Bov),11
2019-06-01,Mainpuri,UP84,Electric(Bov),5
2019-03-01,Mainpuri,UP84,Electric(Bov),33
2019-05-01,Mainpuri,UP84,Electric(Bov),13
2019-11-01,Mainpuri,UP84,Electric(Bov),13
2019-10-01,Mainpuri,UP84,Electric(Bov),9
2019-09-01,Mainpuri,UP84,Electric(Bov),14
2019-04-01,Mathura,UP85,Electric(Bov),142
2019-08-01,Mathura,UP85,Electric(Bov),160
2019-12-01,Mathura,UP85,Electric(Bov),209
2019-02-01,Mathura,UP85,Electric(Bov),159
2019-01-01,Mathura,UP85,Electric(Bov),177
2019-07-01,Mathura,UP85,Electric(Bov),221
2019-06-01,Mathura,UP85,Electric(Bov),108
2019-03-01,Mathura,UP85,Electric(Bov),182
2019-05-01,Mathura,UP85,Electric(Bov),110
2019-11-01,Mathura,UP85,Electric(Bov),160
2019-10-01,Mathura,UP85,Electric(Bov),301
2019-09-01,Mathura,UP85,Electric(Bov),251
2019-04-01,Mau,UP54,Electric(Bov),46
2019-08-01,Mau,UP54,Electric(Bov),60
2019-12-01,Mau,UP54,Electric(Bov),61
2019-02-01,Mau,UP54,Electric(Bov),57
2019-01-01,Mau,UP54,Electric(Bov),66
2019-07-01,Mau,UP54,Electric(Bov),54
2019-06-01,Mau,UP54,Electric(Bov),49
2019-03-01,Mau,UP54,Electric(Bov),63
2019-05-01,Mau,UP54,Electric(Bov),36
2019-11-01,Mau,UP54,Electric(Bov),48
2019-10-01,Mau,UP54,Electric(Bov),55
2019-09-01,Mau,UP54,Electric(Bov),46
2019-04-01,Meerut Rto,UP15,Electric(Bov),11
2019-08-01,Meerut Rto,UP15,Electric(Bov),8
2019-12-01,Meerut Rto,UP15,Electric(Bov),208
2019-02-01,Meerut Rto,UP15,Electric(Bov),13
2019-01-01,Meerut Rto,UP15,Electric(Bov),21
2019-07-01,Meerut Rto,UP15,Electric(Bov),7
2019-06-01,Meerut Rto,UP15,Electric(Bov),10
2019-03-01,Meerut Rto,UP15,Electric(Bov),13
2019-05-01,Meerut Rto,UP15,Electric(Bov),5
2019-11-01,Meerut Rto,UP15,Electric(Bov),17
2019-10-01,Meerut Rto,UP15,Electric(Bov),15
2019-09-01,Meerut Rto,UP15,Electric(Bov),23
2019-04-01,Mirzapur Rto,UP63,Electric(Bov),48
2019-08-01,Mirzapur Rto,UP63,Electric(Bov),25
2019-12-01,Mirzapur Rto,UP63,Electric(Bov),41
2019-02-01,Mirzapur Rto,UP63,Electric(Bov),28
2019-01-01,Mirzapur Rto,UP63,Electric(Bov),23
2019-07-01,Mirzapur Rto,UP63,Electric(Bov),24
2019-06-01,Mirzapur Rto,UP63,Electric(Bov),17
2019-03-01,Mirzapur Rto,UP63,Electric(Bov),27
2019-05-01,Mirzapur Rto,UP63,Electric(Bov),16
2019-11-01,Mirzapur Rto,UP63,Electric(Bov),25
2019-10-01,Mirzapur Rto,UP63,Electric(Bov),21
2019-09-01,Mirzapur Rto,UP63,Electric(Bov),31
2019-04-01,Moradabad,UP21,Electric(Bov),47
2019-08-01,Moradabad,UP21,Electric(Bov),94
2019-12-01,Moradabad,UP21,Electric(Bov),89
2019-02-01,Moradabad,UP21,Electric(Bov),52
2019-01-01,Moradabad,UP21,Electric(Bov),95
2019-07-01,Moradabad,UP21,Electric(Bov),64
2019-06-01,Moradabad,UP21,Electric(Bov),59
2019-03-01,Moradabad,UP21,Electric(Bov),59
2019-05-01,Moradabad,UP21,Electric(Bov),51
2019-11-01,Moradabad,UP21,Electric(Bov),115
2019-10-01,Moradabad,UP21,Electric(Bov),99
2019-09-01,Moradabad,UP21,Electric(Bov),88
2019-04-01,Muzaffarnagar,UP12,Electric(Bov),83
2019-08-01,Muzaffarnagar,UP12,Electric(Bov),48
2019-12-01,Muzaffarnagar,UP12,Electric(Bov),122
2019-02-01,Muzaffarnagar,UP12,Electric(Bov),51
2019-01-01,Muzaffarnagar,UP12,Electric(Bov),61
2019-07-01,Muzaffarnagar,UP12,Electric(Bov),98
2019-06-01,Muzaffarnagar,UP12,Electric(Bov),70
2019-03-01,Muzaffarnagar,UP12,Electric(Bov),86
2019-05-01,Muzaffarnagar,UP12,Electric(Bov),91
2019-11-01,Muzaffarnagar,UP12,Electric(Bov),10
2019-10-01,Muzaffarnagar,UP12,Electric(Bov),62
